REGIÓN,NOMBRE LOCAL,INSTALACIÓN DEPORTIVA,TIPO INSTALACIÓN DEPORTIVA,TIPO DE AP,ESPACIOS DEPORTIVOS,DISCIPLINAS DEPORTIVAS,FUNCIONAMIENTO,PLANIFICADA PARA INTERVENCIÓN,COORDENADAS X,COORDENADAS Y,CRITERIO TÉCNICO,PROBLEMAS ESTRUCTURALES,RIESGO DE COLAPSO,NO CORRESPONDE A MANTENIMIENTO,ESPACIOS DEPORTIVOS INADECUADOS,REQUIIERE REEMPLAZO, EDIFICACIÓN INADECUADA,MOTIVO,ESTADO CONSERVACIÓN BLOQUE ,ESTADO SITUACIONAL ESPACIOS DEPORTIVOS,ESTADO SITUACIONAL ESPACIOS COMPLEMENTARIOS,INSTALACIONES DEPORTIVAS,CONDICION DEL BIEN,ADM,NOMBRE PREDIO,TIPO DEL BIEN,USO GENERICO,USO ESPECIFICO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,DIRECCIÓN,AREA (M2),TIPO DOCUMENTO REGISTRAL,NÚMERO DOCUMENTO REGISTRAL,CONDICION SANEAMIENTO,TIPO  CARGAS,BASE,DIRECCION PREDIO,NOMBRE EDIFICACION,TIPO INFRAESTRUCTURA,AREA M2,PROPIETARIO,ADMINISTRACION,PARTIDA ELECTRONICA,SANEADO,CONVENIO,CLASIFICA PREDIO CONVENIO,ENTIDAD,ESTADO CONVENIO,TIPO PREDIO,DESCRIPCIÓN,ESTADO PREDIO,FVEN ITSE,ESTADO ITSE,PROGRAMA LA ACADEMIA,BASE2,DIRECCION PREDIO2,NOMBRE EDIFICACION2,PRIORIZADA,TIPO,RESPONSABLE,ESPECIALIDAD,NRO APOYO,AREA,ITSE,FECHA LIMITE,PROGRAMA LA ACADEMIA2,ESPECTADORES,DEPORTES,ESTADO INFRAESTRUCTURA,MTTO,OBSERVACIONES,DIAGNÓSTICO,AÑO,PROY.,CODIGO ÚNICO IDEA,SNIP
LAMBAYEQUE,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL Y PISTA DE ATLETISMO,ESTADIO,"01 CAMPO DEPORTIVO  DE GRAS NATURAL 4 CAMPOS DEPORTIVOS DE GRAS NATURAL, PISTA DE ATLETISMO","FÚTBOL, ATLETISMO",SI,,"-79,86085077","-6,768568027",NO,SI,SI,SI,SI,SI,SI,"SI, DOCUMENTO EMITIDO POR DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE CHICLAYO",INADECUADO,"EN GENERAL EL COMPLEJO ELIAS AGUIIRE NECESITA  UNA REMODELACION, O REESTRUTUTACION EN TODAS SUS AREAS, SISTEMA ELECTRICO, DE AGUA Y DESAYUE","EN CUANTO A BAÑOS, SE NECESITA CAMBIO GENERAL DE LOS SERVICOS HIGIENICOS, CAMBIO DE LA TRIBUNA ORIENTE Y MANTENIMINETO DEL RESTO DE TRIBUNAS, ASI MISMO EL CAMBIO DEL CERCO PERIMETRICO, CAMBIO DE INSTALCIONES ELECTRICAS , AGUA Y DESAGUE","CON RESOLUCIÓN DE CONSEJO DIRECTIVO N°000032-
2025-P-CD/IPD DE FECHA 31 DE ENERO DE 2025, QUE RESOLVIÓ OTORGAR LA AFECTACIÓN EN USO A
FAVOR DEL GORE LAMBAYEQUE, EN LA PARTIDA ELECTRÓNICA N° 11037885 QUE CORRESPONDE AL
COMPLEJO DEPORTIVO ELÍAS AGUIRRE.",PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COMPLEJO DEPORTIVO,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,AV. DEL DEPORTE 120-180,"150618,44",PARTIDA ELECTRÓNICA,11037885,SI,NO TIENE,UCR,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,COMPLEJO DEPORTIVO,"150618,44",ESTADO-IPD,GORE LAMBAYEQUE,11037885,SI,"RESOLUCIÓN 
DE AFECTACIÓN  USO 032-2025-P/IPD",CONVENIO ADM POR OTRAS INSTITUCIONES,GORE LAMBAYEQUE,NO APLICA,INFRAESTRUCTURA,"● CAMPO DE FUTBOL                           
● 03 LOSAS DEPORTIVAS                                                                   ● PISTA ATLETICA                                                 
● 04 CAMPOS DE FUTBOL(NATURAL)                                              ● 04 CAMPO DE TIERRA                                                              ● PISCINA SEMIOLIMPICA                                  
● PISCINA PATERA",REGULAR,,SIN ITSE,SI,MNTO,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,NO,REGIONES,MARTIN LOPEZ,ARQUITECTO,03UM,,SIN ITSE,,,,,,,,NO HAY DIAGNÓSTICO,,,,
LAMBAYEQUE,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,MINICOLISEO,COMPLEJO DEPORTIVO RECREATIVO,3 LOSAS DEPORTIVAS MULTIUSOS,"VOLEIBOL, BASQUETBOL, FULBITO",SI,,"-79,86085077","-6,768568027",NO,SI,NO,SI,SI,SI,SI,"SI, DOCUMENTO EMITIDO POR DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE CHICLAYO",INADECUADO,"MANTENIMIENTO GENERAL . CAMBIO DE LUMINARIAS, PINTADO INTERNO Y EXTERNO , PINTADO DE CANCHAS,CAMBIO DE TABLEROS","CAMBIO DE SERVICIOS HIGIENICOS, Y MANTENIMIENTO DE CAMERINOS","SE ENCUENTRA DENTRO DEL CMPLEJO , POR LO TANTO ESTA EN AFECTACION EN USO CON EL GORE",PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COMPLEJO DEPORTIVO,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,AV. DEL DEPORTE 120-180,"150618,44",PARTIDA ELECTRÓNICA,11037885,SI,NO TIENE,UCR,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,COMPLEJO DEPORTIVO,"150618,44",ESTADO-IPD,GORE LAMBAYEQUE,11037885,SI,"RESOLUCIÓN 
DE AFECTACIÓN  USO 032-2025-P/IPD",CONVENIO ADM POR OTRAS INSTITUCIONES,GORE LAMBAYEQUE,NO APLICA,INFRAESTRUCTURA,"● CAMPO DE FUTBOL                           
● 03 LOSAS DEPORTIVAS                                                                   ● PISTA ATLETICA                                                 
● 04 CAMPOS DE FUTBOL(NATURAL)                                              ● 04 CAMPO DE TIERRA                                                              ● PISCINA SEMIOLIMPICA                                  
● PISCINA PATERA",REGULAR,,SIN ITSE,SI,MNTO,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,NO,REGIONES,MARTIN LOPEZ,ARQUITECTO,03UM,,SIN ITSE,,,,,,,,NO HAY DIAGNÓSTICO,,,,
LAMBAYEQUE,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,PISCINA,PISCINA,"PISCINA SEMIOLIMPICA, PATERA , PISCINAS RECREATIVAS",NATACIÓN,SI,,"-79,86085077","-6,768568027",NO,SI,NO,NO,NO,SI,NO,,INADECUADO,"CAMBIO DEL TANQUE ELEVADO, QUE ABASTECE AGUA A LOS SERVICIOS HIGIENICOS, MANTENIMIENTO A LA SALA DE BOMBAS","EL CERCO DE REJA, NECESITA  MNTENIMIENTO Y PINTADO, EL FRONTIS DE LA PSICNA ES MATERIAL DE ADOBE, LO CUAL NECESITA SER CAMBIASO",CON LICENCIA DE FUNCIONAMIENTO,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COMPLEJO DEPORTIVO,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,AV. DEL DEPORTE 120-180,"150618,44",PARTIDA ELECTRÓNICA,11037885,SI,NO TIENE,UCR,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,COMPLEJO DEPORTIVO,"150618,44",ESTADO-IPD,GORE LAMBAYEQUE,11037885,SI,"RESOLUCIÓN 
DE AFECTACIÓN  USO 032-2025-P/IPD",CONVENIO ADM POR OTRAS INSTITUCIONES,GORE LAMBAYEQUE,NO APLICA,INFRAESTRUCTURA,"● CAMPO DE FUTBOL                           
● 03 LOSAS DEPORTIVAS                                                                   ● PISTA ATLETICA                                                 
● 04 CAMPOS DE FUTBOL(NATURAL)                                              ● 04 CAMPO DE TIERRA                                                              ● PISCINA SEMIOLIMPICA                                  
● PISCINA PATERA",REGULAR,,SIN ITSE,SI,MNTO,AV. DEL DEPORTE 120-180,COMPLEJO DEPORTIVO ELÍAS AGUIRRE,NO,REGIONES,MARTIN LOPEZ,ARQUITECTO,03UM,,SIN ITSE,,,,,,,,NO HAY DIAGNÓSTICO,,,,
LIMA PROVINCIAS,COLISEO CERRADO DE CAÑETE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,COMPLEJO DEPORTIVO RECREATIVO,COLISEO,"COLISEO CERRADO CON 01 CAMPO MENOR MULTIDEPORTIVO, 3 LOSAS DEPORTIVAS EXTERNAS, ALMACENES, AUDITORIO, CENTRO CULTURAL ( 13 AMBIENTES )","VOLEIBOL, BASQUETBOL, FUTSAL, HANDBALL, GIMNASIA, KARATE, ARTES MARCIALES, TENIS MESA,BOX",SI,,"-76,36837312","-13,07383791",SI,SI,NO,SI,NO,NO,NO,,INADECUADO,ESTADO SITUACIONAL REGULAR EN TODOS LOS ESPACIOS DEPORTIVOS,ESTADO SITUACIONAL REGULAR,REQUIERE MANTENIMIENTO,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COLISEO CERRADO DE CAÑETE,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COLISEO,LIMA PROVINCIA,CAÑETE,SAN VICENTE DE CAÑETE,150501,AV. VÍCTOR HAYA DE LA TORRE CDRA. 15,32550,PARTIDA ELECTRÓNICA,7000442,SI,NO TIENE,UCR,AV. VÍCTOR HAYA DE LA TORRE CDRA. 15,COLISEO CERRADO DE CAÑETE,COLISEO,32550,IPD,MUNICIPALIDAD PROVINCIAL DE CAÑETE,7000442,SI,CONVENIO N° 020-2019-GORE LIMA,CONVENIO ADM POR OTRAS INSTITUCIONES,MUNICIPALIDAD PROVINCIAL DE CAÑETE,NO VIGENTE,INFRAESTRUCTURA,● LOSA DEPORTIVA PRINCIPAL                                                                                                   ● LOSA DEPORTIVA,REGULAR,,SIN ITSE,NO,MNTO,AV. VÍCTOR HAYA DE LA TORRE CDRA. 15,COLISEO CERRADO DE CAÑETE,NO,REGIONES,,INGENIERA CIVIL,,32550,SIN ITSE,,,,"VOLEY, BASQUET, FUTSAL, HANDBALL, GIMNASIA, KARATE, ARTES MARCIALES, TENIS MESA, BOX (01 CAMPO MENOR MULTIDEPORTIVO, 3 LOSAS DEPORTIVAS EXTERNAS, ALMACENES, AUDITORIO, CENTRO CULTURAL) ( 13 AMBIENTES )","OPERATIVO, FALTA MTTO.",FALTA MTTO. A LA INFRAESTRUCTURA.,-,NO HAY DIAGNÓSTICO,,NO HAY PROYECTO,,
LIMA PROVINCIAS,COMPLEJO DEPORTIVO SANTA MARIA DE HUACHO,INSTALACIÓN DEPORTIVA DE COMPETENCIA,COLISEO,COMPLEJO DEPORTIVO RECREATIVO,"COLISEO CERRADO CON CAMPO DEPORTIVO MULTIDEPORTIVO, 07 LOSAS DEPORTIVAS, PISTA ATLETICA, GIMNASIO, AUDITORIO, SERVICIOS HIGIENICOS","VOLEIBOL, BASQUET, HANDBALL, FUTSAL, TENIS MESA, KARATE, ATLETISMO, GIMNASIA",SI,,"-77,587678","-11,10976573",NO,SI,NO,SI,NO,NO,SI,"COBERTURA DE TECHO Y VENTANAS , INGRESO DE AVES EN GRAN CANTIDAD",INADECUADO,ESTADO SITUACIONAL REGULAR EN TODOS LOS AREAS O ESPACIOS  DEPORTIVOS,ESTADO SITUACIONAL REGULAR,REQUIERE MANTENIMIENTO,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COMPLEJO DEPORTIVO SANTA MARIA DE HUACHO,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COMPLEJO DEPORTIVO,LIMA PROVINCIA,HUAURA,SANTA MARIA,150810,AV. CENTENARIO S/N URB. SAN BARTOLOMÉ,21200,PARTIDA ELECTRÓNICA,50085709,SI,NO TIENE,UCR,AV. CENTENARIO S/N URB. SAN BARTOLOMÉ,COMPLEJO DEPORTIVO SANTA MARIA DE HUACHO,COMPLEJO DEPORTIVO,21200,IPD,IPD,50085709,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● LOSA DEPORTIVA MULTIFUNCIONAL                                                                                  ● 07 LOSAS DEPORTIVAS                                               ● PISTA ATLETICA,REGULAR,,SIN ITSE,SI,MNTO,AV. CENTENARIO S/N URB. SAN BARTOLOMÉ,COMPLEJO DEPORTIVO SANTA MARIA DE HUACHO,NO,REGIONES,,INGENIERA CIVIL,,21200,SIN ITSE,,,,"FUTSAL, VOLEY, BASQUET, HANDBALL","OPERATIVO, FALTA MTTO.",MEJORAR SIST. DRENAJE DE TECHOS. MTTO. O CAMBIO DE VIDRIOS EN EL GIMNASIO. MTTO. DE REFLECTORES INTERNOS DEL COLISEO Y MTTO. A II.EE. MTTO. DE INODOROS Y GRIFERÍAS DE LOS LAVADEROS DE LOS SERVICIOS HIGIÉNICOS Y CAMERINOS. FALTA MTTO. PINTURA.,REPARAR AGUJEROS DE CANALETAS DE TECHO O CAMBIAR CANALETAS.,SI HAY DIAGNÓSTICO,2025,SE NECESITA IMPLEMENTAR PISO DE POLIURETANO O SIMILAR DE 20 X 40 M. COMPETENCIAS REGIONALES.,,
MOQUEGUA,ESTADIO MARISCAL DOMINGO NIETO,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL Y PISTA DE ATLETISMO,ESTADIO,"CAMPO DEPORTIVO DE FÚTBOL (01), PISTA DE ATLETISMO (01)","FÚTBOL, ATLETISMO",SI,,"-71,33744074","-17,63663205",NO,SI,NO,SI,SI,SI,SI,NO TIENE CITSE,INADECUADO,INADECUADOS,INADECUADOS,"SE NECESITA CON URGENCIA UN MANTENIMIENTO CORRECTIVO Y PREVENTIVO, PROYECTO DE INVERSION. ESTA EVALUACIÓN DEBERIA SER HECHA POR ESPECIALISTAS EN INFRAESTRUCTURA COMO INGENIEROS Y NO POR PERSONAL ADMINISTRATIVO.",PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO MARISCAL DOMINGO NIETO,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,MOQUEGUA,ILO,ILO,180301,CALLE ARGENTINA S/N,"24227,4",PARTIDA ELECTRÓNICA,11008645,SI,NO TIENE,UCR,CALLE ARGENTINA S/N,ESTADIO MARISCAL DOMINGO NIETO,ESTADIO,"24227,4",IPD,IPD,11008645,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CAMPO DE FUTBOL (GRAS NATURAL)                                                             ● PISTA ATLETICA (TIERRA Y ARCILLA),REGULAR,,SIN ITSE,SI,MNTO,CALLE ARGENTINA S/N,ESTADIO MARISCAL DOMINGO NIETO,NO,REGIONES,JUAN CARLOS CHINEN,ARQUITECTO,07UM,24227.4,SIN ITSE,,SI,3000,"FUTBOL, ATLETISMO, TFUTSAL, VOLEY, BASQUET Y BOX.","OPERATIVO, EN USO","FALTA MTTO. DEL CESPED Y FUMIGACIÓN COMPLETA. FALTA MTTO. ESTRUCTURAL, INSTALACIONES ELÉCTRICAS Y ESTRUCTURALES.","NO TIENE ITSE. SE NECESITA CON URGENCIA UN MANTENIMIENTO CORRECTIVO Y PREVENTIVO, PROYECTO DE INVERSION. ESTA EVALUACIÓN DEBERIA SER HECHA POR ESPECIALISTAS EN INFRAESTRUCTURA COMO INGENIEROS Y NO POR PERSONAL ADMINISTRATIVO.",SI HAY DIAGNÓSTICO,2025,"SI, PROYECTO DE UN POLIDEPORTIVO DE 02 MODULOS",362310,
MOQUEGUA,ESTADIO MARISCAL DOMINGO NIETO,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,COMPLEJO DEPORTIVO RECREATIVO,COMPLEJO DEPORTIVO RECREATIVO,SALA DE PRÁCTICA DEPORTIVA DE BOX (SALAS FEDERATIVAS),BOX,SI,,"-71,33744074","-17,63663205",,,,,,,,,,,,NO CORRESPONDE ACTIVIDAD DEPORTIVA EN LA INFRAESTRUCTURA. ELIMINAR LINEA,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO MARISCAL DOMINGO NIETO,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,MOQUEGUA,ILO,ILO,180301,CALLE ARGENTINA S/N,"24227,4",PARTIDA ELECTRÓNICA,11008645,SI,NO TIENE,UCR,CALLE ARGENTINA S/N,ESTADIO MARISCAL DOMINGO NIETO,ESTADIO,"24227,4",IPD,IPD,11008645,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CAMPO DE FUTBOL (GRAS NATURAL)                                                             ● PISTA ATLETICA (TIERRA Y ARCILLA),REGULAR,,SIN ITSE,SI,MNTO,CALLE ARGENTINA S/N,ESTADIO MARISCAL DOMINGO NIETO,NO,REGIONES,JUAN CARLOS CHINEN,ARQUITECTO,07UM,24227.4,SIN ITSE,,SI,3000,"FUTBOL, ATLETISMO, TFUTSAL, VOLEY, BASQUET Y BOX.","OPERATIVO, EN USO","FALTA MTTO. DEL CESPED Y FUMIGACIÓN COMPLETA. FALTA MTTO. ESTRUCTURAL, INSTALACIONES ELÉCTRICAS Y ESTRUCTURALES.","NO TIENE ITSE. SE NECESITA CON URGENCIA UN MANTENIMIENTO CORRECTIVO Y PREVENTIVO, PROYECTO DE INVERSION. ESTA EVALUACIÓN DEBERIA SER HECHA POR ESPECIALISTAS EN INFRAESTRUCTURA COMO INGENIEROS Y NO POR PERSONAL ADMINISTRATIVO.",SI HAY DIAGNÓSTICO,2025,"SI, PROYECTO DE UN POLIDEPORTIVO DE 02 MODULOS",362310,
MOQUEGUA,ESTADIO DE TORATA,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL,ESTADIO DE FÚTBOL,CAMPO DEPORTIVO DE FÚTBOL,FÚTBOL,SI,,"-70,842173","-17,075003",NO,NO,NO,SI,NO,NO,SI,NO TIENE CITSE,INADECUADO,INADECUADOS,INADECUADOS,PROCESO DE CONVENIO DE CESIÓN EN USO A LA MUNICIPALIDAD DISTRITAL DE TORATA,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO DE TORATA,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,MOQUEGUA,MARISCAL NIETO,TORATA,180106,CALLE S/N,9600,PARTIDA ELECTRÓNICA,5045287,SI,NO TIENE,UCR,CALLE S/N,ESTADIO DE TORATA,ESTADIO,9600,ESTADO-IPD,IPD,5045287,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CANCHA DE FUTBOL DE GRAMA,MALO,,SIN ITSE,NO,MNTO,,,,,,,,,,,,,,,,,,,,,
MOQUEGUA,ESTADIO DE TORATA,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL,ESTADIO DE FÚTBOL,CAMPO DEPORTIVO DE FÚTBOL,FÚTBOL,SI,,"-70,842173","-17,075003",NO,NO,NO,SI,NO,NO,SI,NO TIENE CITSE,INADECUADO,INADECUADOS,INADECUADOS,PROCESO DE CONVENIO DE CESIÓN EN USO A LA MUNICIPALIDAD DISTRITAL DE TORATA,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO DE TORATA,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,MOQUEGUA,MARISCAL NIETO,TORATA,180106,CALLE S/N,9600,PARTIDA ELECTRÓNICA,5045287,SI,NO TIENE,UCR,CALLE S/N,ESTADIO DE TORATA,ESTADIO,9600,ESTADO-IPD,IPD,5045287,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CANCHA DE FUTBOL DE GRAMA,MALO,,SIN ITSE,NO,MNTO,CALLE S/N,ESTADIO TORATA,NO,REGIONES,JUAN CARLOS CHINEN,ARQUITECTO,07UM,9600,SIN ITSE,,NO,2000,"FUTBOL, CERTIFICACION FIFA (GRASS NATURAL)","OPERATIVO, EN USO",MTTO. REALIZADO POR LA MUNICIPALIDAD. FALTA MTTO. INTEGRAL. FALTA MTTO. ESTRUCTURAL,NO TIENE ITSE,SI HAY DIAGNÓSTICO,2025,NO HAY PROYECTO,,
MOQUEGUA,ESTADIO DE TORATA,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL,ESTADIO DE FÚTBOL,CAMPO DEPORTIVO DE FÚTBOL,FÚTBOL,SI,,"-70,842173","-17,075003",NO,NO,NO,SI,NO,NO,SI,NO TIENE CITSE,INADECUADO,INADECUADOS,INADECUADOS,PROCESO DE CONVENIO DE CESIÓN EN USO A LA MUNICIPALIDAD DISTRITAL DE TORATA,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO DE TORATA,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,MOQUEGUA,MARISCAL NIETO,TORATA,180106,CALLE S/N,9600,PARTIDA ELECTRÓNICA,5045287,SI,NO TIENE,UCR,CALLE S/N,ESTADIO DE TORATA,ESTADIO,9600,ESTADO-IPD,IPD,5045287,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CANCHA DE FUTBOL DE GRAMA,MALO,,SIN ITSE,NO,MNTO,,,,,,,,,,,,,,,,,,,,,
PIURA,COMPLEJO DEPORTIVO MIGUEL GARCÍA ESTÉVEZ,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL,ESTADIO,CAMPO DEPORTIVO DE FÚTBOL,FÚTBOL,SI,,"-80,162836","-5,090258",SI,SI,NO,NO,SI,NO,NO,,INADECUADO,NO TIENE CERCO PERIMETRICO Y SE CAYÓ LA PARED DEL CEMENTERIO ALEDAÑO AL ESTADIO.,MAL ESTADO,INSTALACIÓN OPERATIVA. NO TIENE SERVICIOS HIGIÉNICOS. COMPLEJO DEPORTIVO EN MALAS CONDICIONES POR LLUVIAS.,CON ADMINISTRACION GRATUITA,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,COMPLEJO DEPORTIVO MIGUEL GARCÍA ESTÉVEZ,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,COMPLEJO DEPORTIVO,PIURA,MORROPON,CHULUCANAS,200401,"CALLE BANCHERO ROSSI S/N, EST. CENTRO POBLADO CIUDAD DE CHULUCANAS SECTOR III","16885,6",PARTIDA ELECTRÓNICA,P15057755,SI,AFECTACION EN USO,UCR,"CALLE BANCHERO ROSSI S/N, EST. CENTRO POBLADO CIUDAD DE CHULUCANAS SECTOR III",COMPLEJO DEPORTIVO MIGUEL GARCÍA ESTÉVEZ,COMPLEJO DEPORTIVO,"16885,6",COFOPRI,IPD,P15057755,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CAMPO DE FUTBOL (GRASS),REGULAR,,SIN ITSE,NO,MNTO,"CALLE BANCHERO ROSSI S/N, EST. CENTRO POBLADO CIUDAD DE CHULUCANAS SECTOR III",COMPLEJO DEPORTIVO MIGUEL GARCÍA ESTÉVEZ,NO,REGIONES,ALESSANDRA LOPEZ,INGENIERA CIVIL,02UM,,SIN ITSE,,,,,,,,NO HAY DIAGNÓSTICO,,NO HAY PROYECTO,,
PIURA,ESTADIO CIUDADELA DEPORTIVA DE MORROPON,INSTALACIÓN DEPORTIVA DE COMPETENCIA,ESTADIO DE FÚTBOL,ESTADIO DE FÚTBOL,CAMPO DEPORTIVO DE FÚTBOL,FÚTBOL,SI,,"-79,96329335","-5,18944187",SI,SI,NO,NO,NO,NO,NO,,INADECUADO,CAMPO CON TRAMOS DE MALLA OLIMPICA EN MAL ESTADO,TECHADO DE TRIBUNA EN MAL ESTADO,CAMPO DE GRASS NATURAL NO TIENE MANTENIMIENTO.,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,ESTADIO CIUDADELA DEPORTIVA DE MORROPON,EDIFICIO COMPLETO / OTRAS EDIFICACIONES COMPLETAS,AREA DEPORTIVA,ESTADIO,PIURA,MORROPON,MORROPON,200405,CALLE LIMA S/N,"60552,9",PARTIDA ELECTRÓNICA,P15089781,SI,NO TIENE,UCR,CALLE LIMA S/N,ESTADIO CIUDADELA DEPORTIVA DE MORROPON,ESTADIO,"60552,9",IPD,IPD,P15089781,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,INFRAESTRUCTURA,● CAMPO DE FUTBOL (GRASS)                                             ● CAMPO DE FUTBOL(TIERRA),REGULAR,,SIN ITSE,NO,MNTO,CALLE LIMA S/N,ESTADIO CIUDADELA DEPORTIVA DE MORROPON,NO,REGIONES,ALESSANDRA LOPEZ,INGENIERA CIVIL,02UM,,SIN ITSE,,,,,,,,NO HAY DIAGNÓSTICO,,NO HAY PROYECTO,,
